11	250.089	235.743	221.48	207.161	192.507	177.967	163.469	148.616	250.973	236.662	222.413	208.069	193.607	179.114	164.441	149.639	251.773	237.606	223.507	208.986	194.564	179.96	165.477	150.796	252.722	238.576	224.301	209.969	195.535	181.216	166.464	151.736	253.604	239.506	225.383	210.916	196.548	181.983	167.525	152.81	254.555	240.488	226.169	211.744	197.519	183.098	168.551	153.808	255.53	241.376	227.197	212.734	198.511	183.967	169.51	154.918	256.443	242.34	227.992	213.699	199.452	185.066	170.514	155.861	257.381	243.2	228.943	214.678	200.462	185.923	171.496	156.901	258.214	244.189	229.845	215.574	201.364	186.894	172.504	157.851	259.144	244.95	230.698	216.604	202.359	187.868	173.472	158.892	
12	250.089	235.744	221.489	207.07	192.522	177.951	163.476	148.622	250.977	236.651	222.437	208.099	193.592	179.079	164.427	149.624	251.764	237.613	223.506	208.97	194.582	179.958	165.479	150.781	252.726	238.571	224.299	209.966	195.537	181.21	166.496	151.726	253.617	239.507	225.376	210.887	196.545	182.009	167.524	152.794	254.564	240.464	226.226	211.757	197.499	183.082	168.566	153.825	255.549	241.383	227.185	212.748	198.514	183.957	169.534	154.901	256.413	242.325	227.984	213.687	199.448	185.02	170.525	155.881	257.4	243.188	228.922	214.687	200.468	185.885	171.493	156.889	258.208	244.2	229.832	215.574	201.36	186.885	172.49	157.842	259.143	244.933	230.677	216.589	202.338	187.855	173.46	158.928	
13	250.104	235.736	221.497	207.137	192.515	177.943	163.464	148.603	250.957	236.65	222.417	208.149	193.583	179.121	164.426	149.624	251.777	237.616	223.49	208.972	194.572	179.975	165.472	150.78	252.728	238.58	224.304	209.952	195.538	181.145	166.454	151.741	253.615	239.513	225.359	210.914	196.526	181.981	167.549	152.826	254.572	240.467	226.167	211.783	197.524	183.101	168.552	153.792	255.508	241.398	227.179	212.757	198.515	183.956	169.505	154.92	256.433	242.326	228.006	213.68	199.445	185.034	170.506	155.85	257.389	243.184	228.969	214.67	200.466	185.922	171.514	156.907	258.214	244.186	229.797	215.578	201.363	186.857	172.499	157.839	259.165	244.951	230.7	216.606	202.328	187.867	173.448	158.911	
14	250.07	235.753	221.474	207.114	192.519	177.944	163.472	148.613	250.979	236.649	222.422	208.056	193.598	179.077	164.444	149.627	251.77	237.607	223.513	208.975	194.577	179.989	165.481	150.785	252.724	238.579	224.309	209.996	195.539	181.191	166.456	151.732	253.611	239.512	225.363	210.896	196.531	182.026	167.551	152.816	254.565	240.491	226.165	211.779	197.5	183.104	168.571	153.809	255.518	241.397	227.202	212.725	198.518	183.934	169.517	154.913	256.438	242.318	228.008	213.677	199.459	185.002	170.515	155.824	257.371	243.18	228.914	214.647	200.464	185.91	171.511	156.882	258.211	244.172	229.821	215.561	201.38	186.86	172.491	157.847	259.144	244.951	230.704	216.595	202.332	187.883	173.466	158.883	
15	250.1	235.757	221.493	207.092	192.505	177.933	163.47	148.602	250.949	236.658	222.432	208.122	193.603	179.072	164.442	149.645	251.773	237.597	223.499	208.991	194.571	179.982	165.469	150.784	252.734	238.578	224.3	209.951	195.544	181.185	166.49	151.74	253.605	239.52	225.373	210.903	196.522	182.022	167.524	152.82	254.566	240.466	226.167	211.752	197.508	183.077	168.56	153.805	255.522	241.388	227.2	212.742	198.521	183.972	169.522	154.909	256.422	242.317	227.986	213.694	199.443	185	170.515	155.839	257.389	243.18	228.921	214.677	200.473	185.901	171.504	156.89	258.211	244.186	229.808	215.586	201.38	186.871	172.478	157.847	259.183	244.915	230.7	216.609	202.335	187.844	173.474	158.905	
16	250.147	235.751	221.489	207.122	192.501	177.977	163.473	148.603	250.989	236.656	222.433	208.079	193.616	179.069	164.427	149.637	251.791	237.607	223.502	209.003	194.559	179.962	165.463	150.787	252.743	238.586	224.304	209.949	195.546	181.225	166.479	151.715	253.622	239.498	225.354	210.872	196.534	182	167.527	152.836	254.554	240.461	226.181	211.751	197.512	183.051	168.551	153.798	255.532	241.4	227.154	212.73	198.505	183.982	169.502	154.937	256.43	242.342	227.963	213.683	199.464	185.015	170.521	155.86	257.387	243.21	228.96	214.684	200.461	185.913	171.506	156.885	258.214	244.184	229.81	215.581	201.362	186.874	172.495	157.846	259.177	244.92	230.713	216.605	202.358	187.854	173.457	158.891	
17	250.11	235.738	221.487	207.13	192.515	177.974	163.459	148.608	250.982	236.656	222.439	208.143	193.591	179.073	164.449	149.637	251.796	237.605	223.486	208.977	194.56	179.975	165.492	150.794	252.72	238.58	224.301	209.953	195.535	181.229	166.469	151.747	253.604	239.511	225.377	210.886	196.555	182.005	167.527	152.8	254.564	240.464	226.163	211.767	197.5	183.114	168.546	153.82	255.523	241.399	227.187	212.746	198.502	183.96	169.494	154.902	256.42	242.324	228.004	213.699	199.435	185.03	170.529	155.819	257.38	243.197	228.943	214.656	200.466	185.882	171.504	156.901	258.213	244.169	229.812	215.579	201.362	186.856	172.513	157.832	259.146	244.935	230.712	216.603	202.351	187.86	173.463	158.923	
18	250.078	235.741	221.479	207.14	192.493	177.945	163.474	148.601	250.976	236.629	222.422	208.067	193.58	179.071	164.426	149.616	251.79	237.606	223.496	208.998	194.557	179.999	165.469	150.8	252.716	238.596	224.308	209.964	195.548	181.204	166.47	151.756	253.603	239.516	225.366	210.88	196.54	181.967	167.547	152.794	254.569	240.479	226.156	211.756	197.511	183.119	168.563	153.806	255.503	241.388	227.184	212.728	198.515	183.951	169.507	154.925	256.438	242.323	228.01	213.704	199.423	185.015	170.507	155.833	257.393	243.214	228.934	214.673	200.472	185.894	171.51	156.891	258.215	244.179	229.803	215.575	201.35	186.857	172.473	157.855	259.133	244.963	230.715	216.595	202.348	187.868	173.466	158.895	
19	250.111	235.754	221.463	207.099	192.514	177.944	163.472	148.628	250.961	236.651	222.435	208.126	193.575	179.096	164.443	149.604	251.791	237.612	223.502	208.993	194.556	179.997	165.481	150.789	252.708	238.581	224.311	209.964	195.558	181.206	166.456	151.742	253.621	239.51	225.365	210.89	196.525	181.994	167.528	152.826	254.553	240.474	226.18	211.734	197.498	183.079	168.533	153.794	255.52	241.392	227.18	212.739	198.518	183.977	169.516	154.922	256.44	242.34	228.007	213.685	199.442	185.044	170.498	155.832	257.383	243.185	228.954	214.669	200.451	185.902	171.499	156.89	258.206	244.142	229.802	215.578	201.389	186.866	172.486	157.847	259.159	244.915	230.689	216.609	202.353	187.876	173.451	158.928	
20	250.092	235.732	221.491	207.094	192.501	177.914	163.481	148.622	250.974	236.67	222.426	208.08	193.599	179.038	164.434	149.662	251.798	237.623	223.501	208.974	194.56	179.954	165.484	150.804	252.704	238.586	224.307	209.972	195.547	181.215	166.493	151.717	253.608	239.489	225.371	210.895	196.528	182.026	167.523	152.805	254.555	240.47	226.162	211.743	197.509	183.02	168.548	153.821	255.531	241.4	227.171	212.74	198.503	183.94	169.513	154.93	256.427	242.332	227.954	213.689	199.447	185.004	170.517	155.854	257.387	243.194	228.942	214.676	200.471	185.932	171.504	156.898	258.198	244.204	229.814	215.576	201.383	186.869	172.489	157.829	259.184	244.928	230.705	216.598	202.339	187.854	173.462	158.904	
21	250.076	235.725	221.481	207.139	192.532	177.932	163.467	148.618	250.971	236.671	222.428	208.137	193.584	179.118	164.435	149.635	251.766	237.612	223.498	208.989	194.544	179.971	165.47	150.788	252.709	238.585	224.318	209.99	195.548	181.217	166.484	151.72	253.607	239.507	225.361	210.93	196.532	182.039	167.536	152.804	254.554	240.476	226.186	211.775	197.507	183.077	168.541	153.814	255.512	241.394	227.22	212.741	198.516	183.969	169.489	154.932	256.438	242.335	227.981	213.685	199.456	185.013	170.515	155.862	257.387	243.188	228.912	214.659	200.464	185.894	171.512	156.899	258.194	244.192	229.808	215.585	201.354	186.88	172.486	157.826	259.149	244.912	230.713	216.606	202.349	187.859	173.465	158.904	
22	250.047	235.768	221.488	207.151	192.506	177.972	163.442	148.614	250.981	236.655	222.427	208.082	193.584	179.024	164.448	149.621	251.783	237.599	223.501	208.987	194.557	179.972	165.47	150.777	252.733	238.586	224.302	209.956	195.547	181.204	166.481	151.736	253.621	239.498	225.362	210.925	196.554	181.976	167.559	152.809	254.553	240.471	226.169	211.725	197.506	183.055	168.534	153.813	255.527	241.385	227.183	212.75	198.512	183.94	169.513	154.925	256.434	242.33	227.998	213.668	199.442	185.038	170.516	155.836	257.379	243.204	228.941	214.668	200.458	185.901	171.504	156.9	258.217	244.161	229.806	215.57	201.365	186.853	172.481	157.87	259.151	244.932	230.724	216.609	202.352	187.871	173.463	158.889	
23	250.108	235.732	221.484	207.149	192.511	177.958	163.469	148.612	250.948	236.677	222.417	208.107	193.603	179.103	164.433	149.633	251.752	237.598	223.487	208.969	194.584	179.983	165.489	150.789	252.731	238.597	224.301	209.96	195.537	181.2	166.468	151.742	253.624	239.503	225.341	210.907	196.556	181.986	167.53	152.816	254.544	240.463	226.186	211.745	197.513	183.079	168.564	153.807	255.512	241.381	227.196	212.761	198.515	183.954	169.489	154.909	256.447	242.315	227.982	213.676	199.439	184.989	170.525	155.833	257.393	243.2	228.914	214.659	200.47	185.909	171.517	156.89	258.224	244.204	229.803	215.603	201.354	186.852	172.49	157.853	259.134	244.932	230.714	216.591	202.33	187.849	173.447	158.9	
24	250.082	235.734	221.486	207.142	192.518	177.931	163.467	148.629	250.977	236.658	222.434	208.089	193.592	179.022	164.435	149.633	251.774	237.622	223.487	209.017	194.567	180.021	165.489	150.786	252.717	238.617	224.306	209.987	195.555	181.215	166.487	151.708	253.616	239.509	225.348	210.869	196.548	182.006	167.539	152.8	254.539	240.473	226.17	211.747	197.512	183.036	168.56	153.816	255.525	241.375	227.181	212.757	198.52	183.967	169.489	154.922	256.416	242.322	227.954	213.667	199.445	185.009	170.517	155.833	257.393	243.226	228.927	214.672	200.454	185.906	171.507	156.913	258.221	244.205	229.819	215.58	201.361	186.853	172.491	157.829	259.198	244.93	230.71	216.587	202.328	187.882	173.456	158.89	
25	250.119	235.763	221.495	207.121	192.508	177.932	163.479	148.62	250.983	236.645	222.418	208.104	193.58	179.074	164.434	149.637	251.764	237.611	223.503	208.995	194.566	180.004	165.49	150.797	252.709	238.583	224.314	209.959	195.517	181.198	166.46	151.72	253.608	239.508	225.352	210.887	196.536	181.991	167.541	152.82	254.559	240.478	226.176	211.779	197.505	183.068	168.535	153.815	255.518	241.391	227.192	212.731	198.525	183.968	169.499	154.884	256.441	242.323	227.985	213.697	199.454	184.999	170.517	155.833	257.376	243.211	228.942	214.665	200.461	185.91	171.512	156.89	258.211	244.211	229.803	215.583	201.376	186.874	172.476	157.858	259.151	244.939	230.704	216.621	202.338	187.851	173.451	158.881	
26	250.049	235.749	221.484	207.117	192.514	177.949	163.484	148.607	250.986	236.664	222.447	208.079	193.602	179.104	164.438	149.61	251.779	237.614	223.489	208.986	194.548	179.999	165.503	150.801	252.723	238.579	224.302	209.948	195.553	181.231	166.474	151.714	253.613	239.515	225.373	210.91	196.534	181.977	167.508	152.799	254.544	240.48	226.187	211.733	197.514	183.112	168.549	153.807	255.526	241.393	227.208	212.747	198.531	183.956	169.494	154.901	256.431	242.339	227.994	213.677	199.46	184.997	170.536	155.81	257.383	243.176	228.925	214.666	200.459	185.914	171.496	156.902	258.182	244.184	229.822	215.592	201.362	186.862	172.486	157.853	259.166	244.921	230.718	216.579	202.352	187.874	173.467	158.912	
27	250.095	235.747	221.48	207.123	192.503	177.953	163.485	148.615	250.952	236.651	222.416	208.077	193.585	179.06	164.443	149.662	251.789	237.618	223.52	208.995	194.571	180.004	165.486	150.825	252.707	238.585	224.314	209.956	195.543	181.224	166.46	151.738	253.597	239.517	225.391	210.882	196.53	182.006	167.513	152.805	254.561	240.456	226.187	211.743	197.5	183.074	168.537	153.83	255.524	241.386	227.181	212.741	198.52	183.969	169.499	154.908	256.424	242.317	228.001	213.671	199.441	185.029	170.512	155.854	257.384	243.214	228.926	214.651	200.476	185.917	171.51	156.885	258.197	244.171	229.821	215.592	201.369	186.87	172.485	157.866	259.149	244.911	230.706	216.582	202.348	187.847	173.449	158.917	
28	250.068	235.753	221.488	207.105	192.525	177.919	163.474	148.616	250.989	236.662	222.425	208.102	193.575	179.08	164.438	149.621	251.766	237.613	223.491	208.958	194.587	179.993	165.482	150.777	252.714	238.57	224.295	209.979	195.538	181.181	166.471	151.703	253.617	239.505	225.35	210.875	196.531	181.997	167.537	152.822	254.557	240.46	226.183	211.774	197.51	183.082	168.552	153.806	255.519	241.382	227.197	212.742	198.533	183.969	169.513	154.91	256.424	242.326	227.977	213.688	199.456	185.018	170.514	155.862	257.397	243.209	228.915	214.66	200.466	185.913	171.498	156.908	258.206	244.212	229.821	215.596	201.38	186.882	172.487	157.866	259.141	244.928	230.691	216.616	202.367	187.864	173.474	158.894	
29	250.087	235.742	221.482	207.144	192.512	177.967	163.472	148.623	250.954	236.664	222.416	208.113	193.575	179.096	164.43	149.652	251.784	237.621	223.508	208.97	194.577	179.994	165.492	150.778	252.728	238.585	224.294	209.945	195.545	181.213	166.492	151.724	253.624	239.492	225.381	210.908	196.542	181.985	167.524	152.832	254.574	240.475	226.178	211.75	197.513	183.077	168.558	153.818	255.523	241.385	227.218	212.766	198.505	183.964	169.519	154.93	256.398	242.317	227.977	213.682	199.442	185.032	170.54	155.845	257.397	243.211	228.949	214.688	200.481	185.9	171.499	156.885	258.203	244.196	229.821	215.589	201.368	186.875	172.505	157.838	259.125	244.927	230.713	216.631	202.358	187.874	173.468	158.918	
30	250.086	235.752	221.481	207.141	192.505	177.939	163.461	148.618	250.978	236.649	222.432	208.086	193.592	179.058	164.429	149.628	251.757	237.599	223.489	208.971	194.558	179.998	165.477	150.811	252.702	238.577	224.307	210.008	195.554	181.215	166.466	151.734	253.616	239.516	225.382	210.877	196.561	182.019	167.538	152.81	254.563	240.462	226.169	211.765	197.516	183.068	168.543	153.811	255.52	241.41	227.183	212.748	198.502	183.962	169.52	154.917	256.427	242.322	227.969	213.681	199.454	185.039	170.528	155.868	257.396	243.208	228.93	214.671	200.478	185.923	171.5	156.899	258.201	244.185	229.82	215.586	201.364	186.893	172.528	157.822	259.174	244.914	230.699	216.619	202.34	187.867	173.462	158.91	
31	250.101	235.736	221.478	207.119	192.537	177.955	163.456	148.594	250.971	236.661	222.416	208.14	193.57	179.06	164.447	149.636	251.793	237.582	223.48	208.988	194.588	179.971	165.48	150.802	252.727	238.601	224.284	209.935	195.523	181.22	166.468	151.742	253.605	239.491	225.361	210.895	196.539	181.994	167.531	152.815	254.559	240.479	226.161	211.775	197.514	183.034	168.554	153.828	255.532	241.383	227.196	212.741	198.505	183.965	169.504	154.884	256.422	242.331	228	213.683	199.437	185.001	170.523	155.824	257.4	243.194	228.898	214.672	200.459	185.92	171.505	156.894	258.21	244.18	229.823	215.58	201.376	186.862	172.49	157.847	259.129	244.929	230.7	216.593	202.344	187.859	173.46	158.884	
32	250.083	235.741	221.486	207.106	192.516	177.939	163.462	148.61	250.955	236.667	222.45	208.125	193.588	179.043	164.415	149.634	251.783	237.608	223.505	208.976	194.559	179.97	165.485	150.794	252.735	238.585	224.313	210.006	195.521	181.219	166.459	151.72	253.633	239.522	225.356	210.894	196.554	182.014	167.533	152.807	254.549	240.464	226.211	211.759	197.518	183.036	168.556	153.793	255.537	241.374	227.161	212.726	198.52	183.97	169.496	154.906	256.43	242.342	228.002	213.691	199.466	185.018	170.507	155.83	257.376	243.203	228.907	214.663	200.456	185.896	171.515	156.908	258.219	244.176	229.822	215.574	201.359	186.838	172.478	157.845	259.17	244.92	230.69	216.572	202.34	187.865	173.453	158.918	
33	250.076	235.733	221.484	207.142	192.513	177.958	163.47	148.62	250.964	236.647	222.428	208.091	193.582	179.086	164.447	149.632	251.778	237.606	223.505	208.981	194.571	179.982	165.49	150.803	252.736	238.593	224.29	209.957	195.557	181.172	166.463	151.706	253.602	239.512	225.371	210.907	196.533	182.005	167.537	152.811	254.537	240.456	226.194	211.758	197.512	183.028	168.552	153.799	255.512	241.382	227.187	212.776	198.494	183.96	169.512	154.928	256.406	242.339	227.975	213.682	199.449	184.999	170.509	155.832	257.377	243.191	228.911	214.661	200.467	185.909	171.497	156.892	258.211	244.191	229.826	215.596	201.371	186.843	172.504	157.83	259.148	244.948	230.708	216.607	202.356	187.863	173.455	158.871	
34	250.079	235.741	221.464	207.122	192.512	177.965	163.453	148.616	250.977	236.656	222.424	208.085	193.594	179.045	164.441	149.645	251.796	237.6	223.486	208.996	194.579	179.978	165.472	150.732	252.71	238.595	224.312	210.007	195.566	181.237	166.479	151.725	253.618	239.497	225.353	210.902	196.552	182.01	167.531	152.804	254.566	240.47	226.167	211.749	197.495	183.1	168.552	153.794	255.526	241.402	227.187	212.741	198.506	183.949	169.503	154.923	256.425	242.311	227.982	213.683	199.454	184.996	170.51	155.842	257.39	243.187	228.926	214.677	200.467	185.888	171.495	156.891	258.198	244.192	229.809	215.581	201.351	186.875	172.501	157.83	259.108	244.939	230.703	216.63	202.331	187.843	173.482	158.896	
35	250.068	235.714	221.491	207.126	192.506	177.935	163.477	148.61	250.962	236.647	222.419	208.052	193.582	179.073	164.448	149.619	251.781	237.6	223.504	209	194.553	179.993	165.483	150.777	252.711	238.587	224.326	209.97	195.533	181.177	166.463	151.733	253.596	239.508	225.378	210.924	196.549	182.019	167.554	152.815	254.558	240.465	226.2	211.749	197.505	183.087	168.548	153.819	255.518	241.395	227.184	212.745	198.502	183.968	169.514	154.904	256.434	242.308	227.999	213.667	199.448	185.007	170.509	155.833	257.375	243.184	228.952	214.661	200.484	185.911	171.495	156.892	258.201	244.163	229.812	215.574	201.366	186.873	172.503	157.833	259.158	244.929	230.699	216.614	202.349	187.863	173.466	158.919	
36	250.108	235.725	221.492	207.147	192.489	177.93	163.454	148.627	250.964	236.661	222.444	208.111	193.583	179.085	164.44	149.656	251.749	237.591	223.485	209.001	194.562	179.968	165.473	150.767	252.735	238.573	224.291	209.972	195.553	181.188	166.452	151.727	253.616	239.51	225.375	210.917	196.55	181.999	167.551	152.833	254.549	240.449	226.186	211.733	197.5	183.067	168.54	153.804	255.522	241.386	227.192	212.749	198.498	183.942	169.521	154.92	256.41	242.32	228.017	213.684	199.464	185.024	170.495	155.864	257.375	243.219	228.932	214.667	200.469	185.899	171.501	156.902	258.222	244.171	229.841	215.594	201.381	186.857	172.498	157.865	259.159	244.887	230.709	216.595	202.374	187.867	173.475	158.896	
37	250.094	235.747	221.49	207.139	192.519	177.957	163.482	148.601	250.961	236.659	222.423	208.116	193.596	179.074	164.436	149.639	251.793	237.615	223.499	208.97	194.568	179.992	165.46	150.798	252.71	238.611	224.301	209.943	195.562	181.204	166.46	151.729	253.611	239.503	225.366	210.877	196.527	181.986	167.545	152.813	254.559	240.472	226.191	211.766	197.512	183.049	168.547	153.824	255.517	241.378	227.171	212.754	198.506	183.945	169.518	154.924	256.435	242.334	227.951	213.678	199.455	184.99	170.498	155.824	257.378	243.21	228.942	214.652	200.46	185.897	171.501	156.885	258.212	244.137	229.811	215.579	201.382	186.842	172.493	157.852	259.148	244.91	230.696	216.594	202.344	187.867	173.451	158.886	
38	250.063	235.734	221.483	207.097	192.51	177.964	163.484	148.627	250.973	236.645	222.418	208.077	193.582	179.072	164.442	149.634	251.768	237.6	223.493	209.012	194.587	179.985	165.486	150.775	252.74	238.584	224.316	209.946	195.558	181.234	166.477	151.703	253.627	239.504	225.361	210.896	196.54	181.982	167.54	152.846	254.548	240.47	226.187	211.772	197.505	183.028	168.542	153.82	255.52	241.393	227.204	212.735	198.506	183.955	169.514	154.921	256.43	242.321	227.972	213.687	199.461	185.071	170.536	155.853	257.384	243.177	228.908	214.676	200.448	185.912	171.503	156.894	258.203	244.204	229.812	215.603	201.363	186.848	172.481	157.844	259.152	244.935	230.7	216.591	202.341	187.87	173.454	158.895	
39	250.074	235.735	221.467	207.127	192.521	177.956	163.468	148.621	250.94	236.666	222.407	208.083	193.584	179.016	164.435	149.636	251.811	237.601	223.494	209.01	194.556	179.964	165.506	150.793	252.701	238.585	224.299	209.984	195.545	181.197	166.481	151.725	253.61	239.501	225.393	210.903	196.5	181.972	167.53	152.835	254.549	240.462	226.175	211.767	197.498	183.025	168.54	153.826	255.522	241.394	227.185	212.746	198.489	183.96	169.509	154.906	256.415	242.314	227.953	213.666	199.448	185.018	170.519	155.847	257.387	243.189	228.946	214.663	200.489	185.904	171.519	156.902	258.24	244.193	229.807	215.578	201.376	186.87	172.499	157.869	259.119	244.91	230.694	216.588	202.332	187.853	173.452	158.889	
